,Style,Link,Brand,Dress name,Price,Price Category,Color,Fabric,Outer fabric material,Lining,Care instructions,Collar,Cut,Fastening,Type of dress,Neckline,Consolidated Prints,Details,Dress length,Sleeve length,Consolidated sleeve length,Total length,Fit,Consolidated fit,Our model's height,Back width,Sheer?,Pockets?,Rhinestones?,Shoulderpads?,Backless?,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55
1998,Unknown,https://www.zalando.co.uk/marc-opolo-dress-with-hood-day-dress-olive-drab-ma321c0qn-m11.html,Marc'o polo,"DRESS WITH HOOD ",116.24,3,brown,Sweat,"97% cotton, 3% elastane",Unknown,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",Hood,Unknown,Unknown,Hooded dresses,Unknown,Plain,Unknown,Knee length,"25.0 "" (Size S)",Long,"35.5 "" (Size S)",Regular Fit,Regular fit,"Our model is 5' 10""  tall and is wearing size S",Unknown,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
1999,Unknown,https://www.zalando.co.uk/see-by-chloe-day-dress-grove-brown-se321c069-o11.html,See by Chloe,Day dress,240.0,5,brown,Jersey,"97% cotton, 3% elastane",Unknown,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",Unknown,Unknown,Unknown,Unknown,Round neckline,Plain,Unknown,Short,Short,Short,"34.0 "" (Size S)",Loose Fit,Loose fit,"Our model is 5' 9""  tall and is wearing size S",Unknown,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2000,Unknown,https://www.zalando.co.uk/davida-cashmere-wrap-midi-dress-day-dress-sandstone-dap21c004-b11.html,Davida Cashmere,"WRAP MIDI DRESS ",179.99,4,sand,Rib,"70% silk, 30% cashmere",Unknown,"Machine wash at 30Â°C, Machine wash on gentle cycle",Unknown,Unknown,Laces,Wrap dresses,Low v-neck,Plain,Unknown,Calf length,"25.5 "" (Size S)",Long,"48.5 "" (Size S)",Bodycon,Slim fit,Unknown,Unknown,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2001,Unknown,https://www.zalando.co.uk/ivy-and-oak-bridal-masha-occasion-wear-pearl-iv521c02l-a11.html,"IVY & OAK ","MASHA ",319.99,5,white,Chiffon,100% viscose,100% polyester,"Do not tumble dry, Hand wash only",Standing collar,Unknown,Zip,Accentuating the waist,Unknown,Plain,"Belt included, slip",Maxi/long,Sleeveless,Sleeveless,"59.0 "" (Size 8)",Regular Fit,Regular fit,"Our model is 5' 10""  tall and is wearing size 8","14.0 "" (Size 8)",No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2002,Unknown,https://www.zalando.co.uk/bruuns-bazaar-itoile-estra-dress-day-dress-black-br321c09t-q11.html,Bruuns Bazaar,"ITOILE ESTRA DRESS ",119.99,3,brown,Tulle,"90% polyester, 10% elastane",100% polyester,"Machine wash at 40Â°C, do not tumble dry, Machine wash on gentle cycle",Unknown,Unknown,Unknown,Unknown,Round neckline,Prints in general,Slip,Calf length,"27.0 "" (Size 8)",Long,"47.5 "" (Size 8)",Regular Fit,Regular fit,Unknown,Unknown,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2003,Unknown,https://www.zalando.co.uk/swing-cocktail-dress-party-dress-smaragd-sg721c0k0-m11.html,Swing,Cocktail dress / Party dress,164.99,4,dark green,Unknown,100% polyester,"92% polyester, 8% elastane","Hand wash only, Dry cleanable",Unknown,Unknown,Zip,Unknown,Round neckline,Plain,"Bust darts, slip",Calf length,Short,Short,"45.5 "" (Size 10)",Regular Fit,Regular fit,"Our model is 5' 10""  tall and is wearing size 10","15.5 "" (Size 10)",No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2004,Unknown,https://www.zalando.co.uk/gestuz-melbagz-long-dress-day-dress-green-bee-ge221c0b3-m11.html,Gestuz,"MELBAGZ LONG DRESS ",129.99,4,green,Unknown,100% polyester,Unknown,Unknown,Unknown,Unknown,Zip,Unknown,Round neckline,Plain,"Zip fastening, shoulder pads, bust darts",Calf length,Elbow length,Elbow length,"49.0 "" (Size 8)",Regular Fit,Regular fit,"Our model is 5' 10""  tall and is wearing size 8","15.0 "" (Size 8)",No,No,No,yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2005,Unknown,https://www.zalando.co.uk/anna-field-day-dress-black-an621c1o2-q11.html,Anna Field,Jersey dress,22.99,1,black,Jersey,"95% modal, 5% elastane",Unknown,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",Unknown,Unknown,Unknown,Unknown,Round neckline,Plain,Elasticated waist,Knee length,Short,Short,"36.0 "" (Size M)",Regular Fit,Regular fit,Unknown,Unknown,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2006,Unknown,https://www.zalando.co.uk/minimum-kuliana-cocktail-dress-party-dress-lettuce-green-mi421c0bz-m11.html,Minimum,"KULIANA ",94.99,3,pastel green,Unknown,"78% polyester, 22% nylon",Unknown,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",Unknown,Unknown,Zip,Unknown,Round neckline,Plain,Unknown,Short,"22.5 "" (Size 8)",Long,"36.0 "" (Size 8)",Loose Fit,Loose fit,Unknown,"13.0 "" (Size 8)",No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2007,Unknown,https://www.zalando.co.uk/polo-ralph-lauren-long-sleeve-day-dress-day-dress-dark-beech-po221c09u-o11.html,Polo Ralph Lauren,"Ribbed Midi Dress ",174.99,4,brown,Rib,100% cotton,Unknown,Machine wash at 30Â°C,Unknown,Unknown,Button,Bodycon dresses,Low v-neck,Plain,Unknown,Calf length,"27.0 "" (Size S)",Long,"49.0 "" (Size S)",Bodycon,Slim fit,Unknown,Unknown,Yes,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2008,Unknown,https://www.zalando.co.uk/wal-g-tilula-sequin-dress-cocktail-dress-party-dress-black-wg021c0rl-q11.html,WAL G.,"TILULA SEQUIN DRESS ",41.99,2,black,Jersey,"95% polyester, 5% elastane","95% polyester, 5% elastane","Do not tumble dry, machine wash at 30Â°C",Unknown,Unknown,Zip,Bodycon dresses,Low v-neck,Plain,"Padded bust, sequins, slip",Knee length,Sleeveless,Sleeveless,"43.5 "" (Size 10)",Bodycon,Slim fit,"Our model is 5' 9""  tall and is wearing size 10",Unknown,No,No,yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2009,Unknown,https://www.zalando.co.uk/glamorous-care-mini-dresses-with-puff-short-sleeves-day-dress-stone-gl921c0oy-c11.html,Glamorous,"CARE MINI DRESSES WITH PUFF SHORT SLEEVES ",38.99,1,white,Unknown,100% polyester,Unknown,"Do not tumble dry, machine wash at 30Â°C",Unknown,Unknown,Zip,Unknown,Low v-neck,Floral,Bow,Extra short,Short,Short,"33.0 "" (Size 8)",Unknown,Unknown,"Our model is 5' 11""  tall and is wearing size 8",Unknown,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2010,Unknown,https://www.zalando.co.uk/gap-hoodie-day-dress-moonless-night-gp021c0ki-q11.html,GAP,"HOODIE  ",54.99,2,black,Sweat,"77% cotton, 23% polyester",Unknown,"Machine wash at 30Â°C, Machine wash on gentle cycle",Hood,Unknown,Unknown,Hooded dresses,Unknown,Plain,"Inseam pockets, elasticated waist, embroidery",Short,"24.5 "" (Size S)",Long,"34.0 "" (Size S)",Loose Fit,Loose fit,Unknown,Unknown,No,yes,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2011,Unknown,https://www.zalando.co.uk/by-malina-juliette-dress-day-dress-romantic-orchid-cream-byc21c037-t11.html,By Malina,"JULIETTE DRESS ",339.99,5,pastel yellow,Unknown,"63% linen, 37% silk",100% viscose,"Do not tumble dry, Do not wash",Unknown,Unknown,Belt,Wrap dresses,Low v-neck,Floral,Slip,Short,"22.5 "" (Size 8)",Long,"33.0 "" (Size 8)",Regular Fit,Regular fit,"Our model is 5' 9""  tall and is wearing size 8","14.5 "" (Size 8)",No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2012,Unknown,https://www.zalando.co.uk/soliver-day-dress-beige-so221c14d-b11.html,s.Oliver,Day dress,59.99,2,sand,Sweat,"75% cotton, 25% polyester",Unknown,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",Hood,Unknown,Unknown,Hooded dresses,Unknown,Plain,Inseam pockets,Short,"22.0 "" (Size S)",Long,"39.5 "" (Size S)",Loose Fit,Loose fit,Unknown,Unknown,No,yes,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2013,edgy,https://www.zalando.co.uk/vila-vietna-dress-day-dress-dill-v1021c2wd-m11.html,Vila,"VIETNA  DRESS ",34.99,1,army green,Unknown,100% polyester,Unknown,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",Standing collar,Unknown,Unknown,Unknown,Low v-neck,Unknown,Unknown,Knee length,"19.0 "" (Size 8)",Elbow length,"37.5 "" (Size 8)",Loose Fit,Loose fit,"Our model is 5' 9""  tall and is wearing size 8","14.0 "" (Size 8)",No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2014,Unknown,https://www.zalando.co.uk/andiata-day-dress-caramel-brown-a4l21c006-o11.html,ANDIATA,"SINNA DRESS ",289.99,5,brown,Unknown,100% linen,Unknown,"Machine wash at 40Â°C, do not tumble dry",Turn-down collar,Unknown,Button,Button down dresses,Unknown,Plain,"Belt included, inseam pockets",Maxi/long,Elbow length,Elbow length,"49.0 "" (Size 8)",Loose Fit,Loose fit,Unknown,"14.5 "" (Size 8)",No,yes,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2015,Unknown,https://www.zalando.co.uk/lily-and-lionel-rina-dress-day-dress-black-l2t21c01h-q11.html,Lily & Lionel,"RINA DRESS ",249.99,5,black,Unknown,100% viscose,100% modal,Hand wash only,Unknown,Unknown,Laces,Unknown,Low v-neck,Floral,Slip,Calf length,"23.5 "" (Size 10)",Long,"49.0 "" (Size 10)",Regular Fit,Regular fit,"Our model is 5' 10""  tall and is wearing size 10","17.0 "" (Size 10)",No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2016,Unknown,https://www.zalando.co.uk/superdry-day-dress-daisy-navy-su221c0oe-k11.html,Superdry,"BEACH CAMI ",31.49,1,black multi-coloured,Unknown,100% viscose,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Round neckline,Floral,Unknown,Short,Spaghetti straps,Spaghetti straps,Unknown,Loose Fit,Loose fit,Unknown,Unknown,No,Yes,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2017,Unknown,https://www.zalando.co.uk/stella-nova-loan-day-dress-darkpurple-sv521c02t-i11.html,Stella Nova,"LOAN ",259.99,5,brown,Unknown,100% cotton,Unknown,Unknown,Standing collar,Unknown,Button,Unknown,Unknown,Floral,Unknown,Calf length,"25.5 "" (Size 10)",Long,"49.5 "" (Size 10)",Loose Fit,Loose fit,"Our model is 5' 9""  tall and is wearing size 10","14.0 "" (Size 10)",No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2018,Unknown,https://www.zalando.co.uk/part-two-hawras-cocktail-dress-party-dress-walnut-p2121c0cj-b11.html,Part Two,"HAWRAS ",99.99,3,brown,Satin,100% viscose,Unknown,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",Unknown,Unknown,Unknown,Unknown,Low v-neck,Plain,Unknown,Knee length,"19.5 "" (Size 8)",Long,"37.0 "" (Size 8)",Loose Fit,Loose fit,"Our model is 5' 9""  tall and is wearing size 8","14.0 "" (Size 8)",No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019,Unknown,https://www.zalando.co.uk/Hugo Boss-donnara-day-dress-beige-bb121c0ef-b11.html,Hugo Boss,"DONNARA ",349.0,5,brown,Satin,"96% cotton, 4% elastane",Unknown,Unknown,Unknown,Unknown,Belt,Unknown,V-neck,Plain,Inseam pockets,Knee length,Short,Short,Unknown,Regular Fit,Regular fit,Unknown,Unknown,No,yes,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2020,alternative,https://www.zalando.co.uk/superdry-vintage-logo-embroidered-day-dress-papaya-marl-su221c0p2-h11.html,Superdry,"VINTAGE ",54.99,2,red,Sweat,"56% cotton, 44% polyester",Unknown,"Do not tumble dry, Do not bleach",Hood,Unknown,Unknown,Hooded dresses,Unknown,Plain,Inseam pockets,Short,Long,Long,Unknown,Loose Fit,Loose fit,Unknown,Unknown,No,yes,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2021,girly,https://www.zalando.co.uk/trendyol-day-dress-multi-color-tru21c05j-t11.html,Trendyol,Day dress,30.99,1,multi-coloured,Unknown,100% viscose,Unknown,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",Unknown,Unknown,Unknown,Unknown,Low v-neck,Floral,Bust darts,Knee length,Short,Short,"35.5 "" (Size 8)",Regular Fit,Regular fit,"Our model is 5' 10""  tall and is wearing size 8","14.0 "" (Size 8)",No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022,Unknown,https://www.zalando.co.uk/mango-day-dress-gebroken-wit-m9121c5l3-a11.html,Mango,"IVANKA ",29.99,1,black/white,Unknown,"97% polyester, 3% elastane",Unknown,"Do not tumble dry, machine wash at 30Â°C",Unknown,Unknown,Button,Unknown,Round neckline,Floral,Unknown,Extra short,Extra long,Long,Unknown,Regular Fit,Regular fit,Unknown,Unknown,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023,alternative,https://www.zalando.co.uk/superdry-day-dress-perrine-floral-red-su221c0pc-g11.html,Superdry,Day dress,30.0,1,burnt orange,Unknown,100% viscose,100% viscose,"Do not bleach, do not tumble dry",Unknown,Unknown,Button,Unknown,Round neckline,Floral,Slip,Knee length,Short,Short,Unknown,Slim Fit,Slim fit,Unknown,Unknown,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2024,Unknown,https://www.zalando.co.uk/mos-mosh-shea-zebra-dress-day-dress-incense-mx921c01h-b11.html,Mos Mosh,"SHEA ZEBRA DRESS ",119.99,3,gold,Satin,100% viscose,100% polyester,Unknown,Unknown,Unknown,Unknown,Accentuating the waist,Low v-neck,Animal Prints in general,Belt included,Knee length,Sleeveless,Sleeveless,"42.5 "" (Size S)",Regular Fit,Regular fit,Unknown,"14.5 "" (Size S)",No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2025,Unknown,https://www.zalando.co.uk/bytimo-bubble-wrap-dress-day-dress-pink-byh21c02k-j11.html,byTiMo,"BUBBLE WRAP DRESS ",234.99,5,pink,Chiffon,"94% polyester, 6% elastane",Unknown,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",Unknown,Unknown,Laces,Wrap dresses,Low v-neck,Plain,Unknown,Short,"20.5 "" (Size S)",Long,"33.0 "" (Size S)",Regular Fit,Regular fit,Unknown,"13.5 "" (Size S)",No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2026,Unknown,https://www.zalando.co.uk/only-onlpema-hannover-dress-day-dress-light-blue-denim-on321c2nz-k11.html,",Only","ONLPEMA HANNOVER DRESS ",30.99,1,denim,Denim,100% lyocell,Unknown,"Do not tumble dry, machine wash at 30Â°C",Turn-down collar,Unknown,Button,Button down dresses,Unknown,Unknown,Belt included,Calf length,Short,Short,"43.5 "" (Size S)",Regular Fit,Regular fit,"Our model is 5' 10""  tall and is wearing size S","17.0 "" (Size S)",No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2027,Unknown,https://www.zalando.co.uk/david-koma-occasion-wear-blackblack-d0t21c00z-q11.html,David Koma,Occasion wear,,5,black,Lace,"52% acetate, 45% viscose, 3% elastane","96% acetate, 4% lyocell",Dry clean only,Unknown,Asymmetrical,Zip,Unknown,Low v-neck,Plain,Slip,Calf length,Spaghetti straps,Spaghetti straps,"54.0 "" (Size 8)",Slim Fit,Slim fit,"Our model is 5' 10""  tall and is wearing size 8",Unknown,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2028,Unknown,https://www.zalando.co.uk/diane-von-furstenberg-vivette-dress-day-dress-pink-df221c0b2-j11.html,Diane von Furstenberg,"VIVETTE DRESS ",350.0,5,black multi-coloured,Unknown,100% nylon,Unknown,Dry clean only,Unknown,Unknown,Unknown,Wrap dresses,Low v-neck,Polka dot,Unknown,Short,"23.5 "" (Size S)",Long,"35.0 "" (Size S)",Slim Fit,Slim fit,"Our model is 5' 10""  tall and is wearing size S",Unknown,Yes,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2029,Unknown,https://www.zalando.co.uk/only-carmakoma-carapril-wrap-dress-day-dress-black-ona21c0h1-q11.html,",Only","CARAPRIL WRAP DRESS ",21.99,1,black,Jersey,100% cotton,Unknown,"Do not tumble dry, machine wash at 30Â°C, A shrinkage of up to 5% may occur, Machine wash on gentle cycle",Unknown,Unknown,Laces,Wrap dresses,Low v-neck,Plain,Unknown,Short,Short,Short,"41.5 "" (Size S-14/16)",Regular Fit,Regular fit,Unknown,Unknown,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2030,Unknown,https://www.zalando.co.uk/patrizia-pepe-abito-dress-cocktail-dress-party-dress-nero-p1421c0in-q11.html,Patrizia Pepe,"ABITO DRESS ",344.99,5,black,Chiffon,"95% viscose, 5% metal",100% polyester,"Do not tumble dry, Hand wash only",Standing collar,Unknown,Drawstring fastening,Unknown,Low v-neck,Unknown,Slip,Short,"24.5 "" (Size 10)",Long,"35.5 "" (Size 10)",Regular Fit,Regular fit,Unknown,"14.0 "" (Size 10)",No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2031,Unknown,https://www.zalando.co.uk/massimo-dutti-day-dress-green-m3i21c0gz-m11.html,Massimo Dutti,Day dress,169.0,4,army green,Unknown,"90% silk, 10% elastane","90% silk, 10% elastane",Unknown,Unknown,Unknown,Unknown,Unknown,Low v-neck,Plain,Slip,Calf length,Long,Long,"48.5 "" (Size M)",Regular Fit,Regular fit,Unknown,Unknown,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2032,Unknown,https://www.zalando.co.uk/summery-copenhagen-dress-day-dress-ballad-bluelavender-fog-cec21c03s-k12.html,SUMMERY Copenhagen,"DRESS ",164.99,4,pastel blue,Unknown,100% cotton,Unknown,"Do not tumble dry, machine wash at 30Â°C",Unknown,Unknown,Unknown,Unknown,Round neckline,Unknown,Bust darts,Short,"24.0 "" (Size S)",Long,"34.5 "" (Size S)",Loose Fit,Loose fit,"Our model is 5' 10""  tall and is wearing size S","14.0 "" (Size S)",No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2033,Unknown,https://www.zalando.co.uk/2nd-day-atomic-hollywood-glam-cocktail-dress-party-dress-black-s3821c060-q11.html,2nd Day,"ATOMIC HOLLYWOOD GLAM ",209.99,5,black,Unknown,100% polyester,"97% polyester, 3% elastane",Dry clean only,Unknown,Unknown,Zip,Unknown,Low v-neck,Plain,Sequins,Calf length,Short,Short,"46.0 "" (Size 8)",Slim Fit,Slim fit,"Our model is 5' 11""  tall and is wearing size 8",Unknown,No,No,yes,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
