link,heading1,description,day dress,category,price,color,Bottom part material,Contains non-textile parts of animal origin,Fabric,Sheer,Outer fabric material,Lining,Care instructions,Collar,Cut,Pockets,Fastening,Neckline,Pattern,Details,Article number,Length,Sleeve length,Total length,Fit,Our model's height,Back width,Sleeve length,Jacket length,Top part material,Filling,Insert material,Sleeves material,Back material,Middle part material,Outer leg length,Licensed characters,Front material,Sport,,,,,,,,,,,,,,,,,
https://www.zalando.co.uk/barbour-otterburn-hoodie-dress-day-dress-navy-ba221c01r-k11.html,Barbour,OTTERBURN HOODIE DRESS , Day dress,summer-dresses,Â£89.99,navy,--,--,Sweat,--,100% cotton,--,"Do not tumble dry, machine wash at 30Â°C",Hood,--,--,--,--,--,"Inseam pockets, elasticated waist, embroidery",BA221C01R-K11,Short,"25.0 "" (Size 10)","35.5 "" (Size 10)",Loose Fit,"Our model is 5' 11""  tall and is wearing size 10",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/edc-by-esprit-day-dress-medium-grey-ed121c0wn-c11.html,edc by Esprit,Day dress,,summer-dresses,From Â£45.00,medium grey,--,--,Sweat,--,"90% cotton, 7% viscose, 3% elastane",--,Machine wash at 30Â°C,Hood,--,Hoodie pocket,--,--,Marl,--,ED121C0WN-C11,Short,"25.5 "" (Size S)","36.0 "" (Size S)",Loose Fit,"Our model is 5' 9""  tall and is wearing size S",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/tommy-jeans-essential-tee-dress-day-dress-deep-crimson-tob21c06q-g11.html,Tommy Jeans,ESSENTIAL TEE DRESS , Day dress,summer-dresses,Â£69.99,deep crimson,--,--,Sweat,--,100% cotton,--,"Machine wash at 30Â°C, Machine wash on gentle cycle",--,--,--,--,Crew neck,Print,--,TOB21C06Q-G11,Short,"23.0 "" (Size S)","32.5 "" (Size S)",Regular Fit,"Our model is 5' 10""  tall and is wearing size S",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/levis-plus-rachelle-dress-day-dress-daisy-foulard-caviar-l0m21c004-q11.html,Levi'sÂ® Plus,RACHELLE DRESS , Day dress,summer-dresses,Â£84.99,daisy foulard caviar,--,--,--,--,100% polyester,--,--,--,--,--,Button,Low-cut v-neck,Floral,--,L0M21C004-Q11,Long,Short,"53.0 "" (Size 22/24)",Regular Fit,--,"15.5 "" (Size 22/24)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/jdy-petite-jdymary-dress-day-dress-dark-grey-melange-jd421c006-c11.html,JDY Petite,JDYMARY DRESS , Day dress,summer-dresses,Â£22.09,dark grey melange,--,--,Sweat,--,"65% polyester, 35% viscose",--,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",Hood,--,--,--,--,Marl,--,JD421C006-C11,Knee-length,"23.5 "" (Size S)","37.5 "" (Size S)",Loose Fit,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/samsoee-samsoee-shirt-dress-day-dress-elmwood-sa321c0g0-b11.html,SamsÃ¸e SamsÃ¸e,SHIRT DRESS , Day dress,summer-dresses,Â£139.99,elmwood,--,--,--,Semi-sheer,100% viscose,--,"Do not tumble dry, Hand wash only",Standing collar,--,--,Button,--,Checked,Belt included,SA321C0G0-B11,Short,"18.0 "" (Size S)","36.5 "" (Size S)",Loose Fit,"Our model is 5' 10""  tall and is wearing size S","12.0 "" (Size S)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/esprit-day-dress-light-khaki-es121c21d-m11.html,Esprit,LONG PIQUE  , Day dress,summer-dresses,Â£29.99,light khaki,--,--,--,--,"51% modal, 49% polyester",--,Do not tumble dry,--,--,--,--,Crew neck,Plain,--,ES121C21D-M11,Calf-length,Sleeveless,--,Regular Fit,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/esprit-day-dress-light-khaki-es121c21d-m11.html,Esprit,LONG PIQUE  , Day dress,summer-dresses,Â£29.99,black,--,--,--,--,"51% modal, 49% polyester",--,Do not tumble dry,--,--,--,--,Crew neck,Plain,--,ES121C21D-M11,Calf-length,Sleeveless,--,Regular Fit,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/tory-burch-tie-shoulder-beach-dress-day-dress-french-cream-t0721c016-a11.html,Tory Burch,TIE SHOULDER BEACH DRESS , Day dress,summer-dresses,Â£425.00,french cream,--,--,--,--,"69% cotton, 27% nylon, 4% elastane",--,Hand wash only,--,--,--,Zip,Square neck,Print,"Bust darts, adjustable straps",T0721C016-A11,Calf-length,Sleeveless,"69.5 "" (Size S)",Regular Fit,--,"14.5 "" (Size S)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/tory-burch-tie-shoulder-beach-dress-day-dress-french-cream-t0721c016-a11.html,Tory Burch,TIE SHOULDER BEACH DRESS , Day dress,summer-dresses,Â£425.00,daisy,--,--,--,--,"69% cotton, 27% nylon, 4% elastane",--,Hand wash only,--,--,--,Zip,Square neck,Print,"Bust darts, adjustable straps",T0721C016-A11,Calf-length,Sleeveless,"69.5 "" (Size S)",Regular Fit,--,"14.5 "" (Size S)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/fabienne-chapot-noa-dress-day-dress-purplewhite-fah21c039-i11.html,Fabienne Chapot,NOA DRESS , Day dress,summer-dresses,Â£189.99,purple/white,--,--,Satin,--,"97% viscose, 3% elastane",--,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",Turn-down collar,--,--,Button,--,Floral,Belt included,FAH21C039-I11,Calf-length,"24.0 "" (Size 8)","48.0 "" (Size 8)",Regular Fit,"Our model is 5' 9""  tall and is wearing size 8","14.5 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/vila-tall-vigabrielle-modesty-day-dress-navy-blazer-v0a21c00r-t11.html,VILA TALL,VIGABRIELLE MODESTY  , Day dress,summer-dresses,Â£40.79,navy blazer ,--,--,--,--,100% polyester,100% polyester,"Do not tumble dry, machine wash at 30Â°C",--,--,--,Button,Crew neck,Floral,Slip,V0A21C00R-T11,Long,"26.0 "" (Size 8)","55.0 "" (Size 8)",Regular Fit,--,"14.0 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/expresso-day-dress-night-blue-ex121c0b3-k11.html,Expresso,Day dress,,summer-dresses,Â£124.99,night blue,--,--,--,--,100% viscose,--,"Do not tumble dry, machine wash at 30Â°C",Standing collar,--,--,Button,--,Print,"Belt included, inseam pockets",EX121C0B3-K11,Calf-length,"23.5 "" (Size 8)","50.0 "" (Size 8)",Loose Fit,--,"16.5 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/only-petite-onlnella-short-dress-day-dress-chinois-green-op421c08q-m11.html,ONLY Petite,ONLNELLA SHORT DRESS  , Day dress,summer-dresses,Â£30.99,chinois green,--,--,Rib,Semi-sheer,"65% polyester, 30% viscose, 5% elastane",--,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",--,--,--,--,Crew neck,Marl,--,OP421C08Q-M11,Knee-length,Elbow length,"34.5 "" (Size S)",Regular Fit,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/only-petite-onlnella-short-dress-day-dress-chinois-green-op421c08q-m11.html,ONLY Petite,ONLNELLA SHORT DRESS  , Day dress,summer-dresses,Â£30.99,black,--,--,Rib,Semi-sheer,"65% polyester, 30% viscose, 5% elastane",--,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",--,--,--,--,Crew neck,Marl,--,OP421C08Q-M11,Knee-length,Elbow length,"34.5 "" (Size S)",Regular Fit,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/nuemph-nucharley-dress-day-dress-medium-blue-denim-nu121c0de-k11.html,NÃ¼mph,NUCHARLEY DRESS , Denim dress,summer-dresses,Â£79.99,medium blue denim,--,--,Denim,--,"64% cotton, 30% polyester, 4% viscose, 2% elastane",--,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",Mandarin collar,--,--,Button,--,--,--,NU121C0DE-K11,Knee-length,"24.0 "" (Size 8)","39.0 "" (Size 8)",Regular Fit,"Our model is 5' 10""  tall and is wearing size 8","13.5 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/massimo-dutti-day-dress-green-m3i21c0gz-m11.html,Massimo Dutti,Day dress,,summer-dresses,Â£169.00,green,--,--,--,--,"90% silk, 10% elastane","90% silk, 10% elastane",--,--,--,--,--,Low-cut v-neck,Plain,Slip,M3I21C0GZ-M11,Calf-length,Long,"48.5 "" (Size M)",Regular Fit,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/soliver-dress-crochet-beach-accessory-weiss-so281h01a-a11.html,s.Oliver,DRESS CROCHET , Day dress,summer-dresses,From Â£34.99,weiÃŸ,--,--,--,Semi-sheer,100% viscose,--,--,--,--,--,--,--,Plain,Bow,SO281H01A-A11,Short,Elbow length,"35.5 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/soliver-dress-crochet-beach-accessory-weiss-so281h01a-a11.html,s.Oliver,DRESS CROCHET , Day dress,summer-dresses,From Â£34.99,schwarz,--,--,--,Semi-sheer,100% viscose,--,--,--,--,--,--,--,Plain,Bow,SO281H01A-A11,Short,Elbow length,"35.5 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/culture-dotta-dress-day-dress-black-cu221c08z-q11.html,Culture,DOTTA DRESS , Day dress,summer-dresses,Â£89.99,black,--,--,--,--,100% viscose,--,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",--,--,--,Button,Crew neck,Polka dot,--,CU221C08Z-Q11,Calf-length,Long,--,Regular Fit,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/tom-tailor-dress-printed-day-dress-black-to221c0mb-q11.html,TOM TAILOR,Day dress,,summer-dresses,Â£69.99,black,--,--,--,--,100% viscose,--,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",Standing collar,--,--,Zip,--,Polka dot,--,TO221C0MB-Q11,Knee-length,"24.5 "" (Size 10)","37.5 "" (Size 10)",Loose Fit,"Our model is 5' 10""  tall and is wearing size 10","14.5 "" (Size 10)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/vero-moda-curve-vmsaga-gathering-dress-day-dress-black-vee21c09k-q11.html,Vero Moda Curve,VMSAGA GATHERING DRESS , Day dress,summer-dresses,Â£27.89,black,--,--,--,--,"97% polyester, 3% elastane",--,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",--,--,--,--,Crew neck,Polka dot,--,VEE21C09K-Q11,Short,"23.5 "" (Size 16)","37.0 "" (Size 16)",Regular Fit,"Our model is 5' 9""  tall and is wearing size 16","17.5 "" (Size 16)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/michael-michael-kors-day-dress-black-mk121c0km-k11.html,MICHAEL Michael Kors,DITSY SLIP MINI , Day dress,summer-dresses,Â£164.99,black,--,--,--,--,100% polyester,100% polyester,"Machine wash at 30Â°C, Machine wash on gentle cycle",--,--,--,Zip,Low-cut v-neck,Floral,"Adjustable straps, slip",MK121C0KM-K11,Short,Spaghetti straps,"35.5 "" (Size 8)",Regular Fit,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/marella-jervis-day-dress-verde-smeraldo-m7521c068-m11.html,Marella,JERVIS , Day dress,summer-dresses,Â£199.99,verde smeraldo,--,--,--,--,"97% cotton, 3% elastane",--,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",--,--,--,--,Low-cut v-neck,Polka dot,Belt included,M7521C068-M11,Knee-length,3/4 length,--,Regular Fit,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/day-birger-et-mikkelsen-day-dress-black-da321c06r-q11.html,DAY Birger et Mikkelsen,Day dress,,summer-dresses,Â£259.99,black,--,--,--,--,"95% polyester, 5% elastane",--,--,Shawl collar,Asymmetrical,--,--,--,Print,--,DA321C06R-Q11,Calf-length,"19.0 "" (Size 8)","46.5 "" (Size 8)",Oversized,--,"19.0 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/hugo-neshy-day-dress-black-hu721c0j4-b11.html,HUGO,NESHY , Day dress,summer-dresses,Â£174.99,black,--,--,Mesh,--,"90% polyester, 10% elastane","90% polyester, 10% elastane",--,Standing collar,--,--,Zip,--,Print,Slip,HU721C0J4-B11,Calf-length,"26.5 "" (Size S)","50.0 "" (Size S)",Slim Fit,"Our model is 5' 10""  tall and is wearing size S",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/hugo-neshy-day-dress-black-hu721c0j4-b11.html,HUGO,NESHY , Day dress,summer-dresses,Â£174.99,dark blue,--,--,Mesh,--,"90% polyester, 10% elastane","90% polyester, 10% elastane",--,Standing collar,--,--,Zip,--,Print,Slip,HU721C0J4-B11,Calf-length,"26.5 "" (Size S)","50.0 "" (Size S)",Slim Fit,"Our model is 5' 10""  tall and is wearing size S",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/hugo-neshy-day-dress-black-hu721c0j4-b11.html,HUGO,NESHY , Day dress,summer-dresses,Â£174.99,open miscellaneous,--,--,Mesh,--,"90% polyester, 10% elastane","90% polyester, 10% elastane",--,Standing collar,--,--,Zip,--,Print,Slip,HU721C0J4-B11,Calf-length,"26.5 "" (Size S)","50.0 "" (Size S)",Slim Fit,"Our model is 5' 10""  tall and is wearing size S",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/dkny-day-dress-white-dk121c09s-a11.html,DKNY,FOUNDATION LOGO DRESS , Day dress,summer-dresses,Â£89.99,white,--,--,Sweat,Semi-sheer,"60% cotton, 40% polyester",--,"Machine wash at 30Â°C, Machine wash on gentle cycle",--,--,--,--,Crew neck,Print,--,DK121C09S-A11,Knee-length,Extra short,"37.0 "" (Size S)",Regular Fit,"Our model is 5' 10""  tall and is wearing size S",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/dkny-day-dress-white-dk121c09s-a11.html,DKNY,FOUNDATION LOGO DRESS , Day dress,summer-dresses,Â£89.99,black,--,--,Sweat,Semi-sheer,"60% cotton, 40% polyester",--,"Machine wash at 30Â°C, Machine wash on gentle cycle",--,--,--,--,Crew neck,Print,--,DK121C09S-A11,Knee-length,Extra short,"37.0 "" (Size S)",Regular Fit,"Our model is 5' 10""  tall and is wearing size S",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/dkny-day-dress-white-dk121c09s-a11.html,DKNY,FOUNDATION LOGO DRESS , Day dress,summer-dresses,Â£89.99,heather grey,--,--,Sweat,Semi-sheer,"60% cotton, 40% polyester",--,"Machine wash at 30Â°C, Machine wash on gentle cycle",--,--,--,--,Crew neck,Print,--,DK121C09S-A11,Knee-length,Extra short,"37.0 "" (Size S)",Regular Fit,"Our model is 5' 10""  tall and is wearing size S",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/part-two-marylou-day-dress-dark-navy-p2121c0da-k12.html,Part Two,MARYLOU , Day dress,summer-dresses,Â£129.99,dark navy,--,--,--,--,"50% polyester, 50% viscose",--,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",--,--,--,Button,Crew neck,Plain,--,P2121C0DA-K12,Knee-length,"20.5 "" (Size 8)","41.5 "" (Size 8)",Regular Fit,"Our model is 5' 11""  tall and is wearing size 8","12.5 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/part-two-marylou-day-dress-dark-navy-p2121c0da-k12.html,Part Two,MARYLOU , Day dress,summer-dresses,Â£129.99,ultramarine,--,--,--,--,"50% polyester, 50% viscose",--,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",--,--,--,Button,Crew neck,Plain,--,P2121C0DA-K12,Knee-length,"20.5 "" (Size 8)","41.5 "" (Size 8)",Regular Fit,"Our model is 5' 11""  tall and is wearing size 8","12.5 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/simply-be-ruffle-front-skater-dress-day-dress-black-sie21c0a2-q11.html,Simply Be,RUFFLE FRONT SKATER DRESS , Day dress,summer-dresses,Â£24.64,black,--,--,--,--,100% polyester,--,"Machine wash at 40Â°C, do not tumble dry, Machine wash on gentle cycle",Volant collar,--,--,Button,--,Floral,Bust darts,SIE21C0A2-Q11,Short,"24.5 "" (Size 16)","34.5 "" (Size 16)",Regular Fit,--,"15.5 "" (Size 16)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/marc-opolo-denim-dress-longsleeve-round-neck-day-dress-multiblack-op521c05o-q11.html,Marc O'Polo DENIM,DRESS LONGSLEEVE ROUND NECK , Day dress,summer-dresses,Â£104.99,multi/black,--,--,--,--,100% cotton,--,Machine wash at 30Â°C,--,--,--,Button,Crew neck,Checked,--,OP521C05O-Q11,Knee-length,"25.5 "" (Size S)","35.5 "" (Size S)",Loose Fit,"Our model is 5' 9""  tall and is wearing size S","18.0 "" (Size S)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/only-petite-onldreamer-life-flounce-day-dress-phantom-op421c0c1-c11.html,ONLY Petite,ONLDREAMER LIFE FLOUNCE , Day dress,summer-dresses,Â£22.09,phantom,--,--,Sweat,--,"87% cotton, 13% polyester",--,"Do not tumble dry, machine wash at 30Â°C",--,--,--,--,Crew neck,Plain,--,OP421C0C1-C11,Knee-length,"24.5 "" (Size S)","34.5 "" (Size S)",Loose Fit,"Our model is 5' 5""  tall and is wearing size S",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/vero-moda-petite-vmfie-short-dress-day-dress-black-vm021c0cg-q11.html,Vero Moda Petite,VMFIE SHORT DRESS , Day dress,summer-dresses,Â£37.39,black,--,--,Chiffon,--,100% polyester,100% polyester,"Do not tumble dry, machine wash at 30Â°C",Standing collar,--,--,Laces,V-neck,Polka dot,Slip,VM021C0CG-Q11,Short,"17.5 "" (Size S)","32.5 "" (Size S)",Loose Fit,--,"13.0 "" (Size S)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/lascana-tiny-dot-day-dress-off-white-l8321c00l-a11.html,LASCANA,Day dress,,summer-dresses,Â£54.99,creme,--,--,--,Semi-sheer,100% viscose,--,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",--,--,--,--,Crew neck,Polka dot,--,L8321C00L-A11,Calf-length,Short,"41.0 "" (Size 8)",Loose Fit,"Our model is 5' 9""  tall and is wearing size 8","20.5 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/lascana-tiny-dot-day-dress-off-white-l8321c00l-a11.html,LASCANA,Day dress,,summer-dresses,Â£54.99,schwarz/weiss,--,--,--,Semi-sheer,100% viscose,--,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",--,--,--,--,Crew neck,Polka dot,--,L8321C00L-A11,Calf-length,Short,"41.0 "" (Size 8)",Loose Fit,"Our model is 5' 9""  tall and is wearing size 8","20.5 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/roxy-summer-of-sun-day-dress-anthracite-island-vibes-ro521c065-q11.html,Roxy,SUMMER OF SUN , Day dress,summer-dresses,Â£54.99,anthracite island vibes,--,--,--,--,100% viscose,--,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",--,--,--,Button,Low-cut v-neck,Floral,--,RO521C065-Q11,Short,Short,"34.5 "" (Size S)",Regular Fit,"Our model is 5' 10""  tall and is wearing size S","15.5 "" (Size S)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/roxy-summer-of-sun-day-dress-anthracite-island-vibes-ro521c065-q11.html,Roxy,SUMMER OF SUN , Day dress,summer-dresses,Â£54.99,cool blue island time,--,--,--,--,100% viscose,--,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",--,--,--,Button,Low-cut v-neck,Floral,--,RO521C065-Q11,Short,Short,"34.5 "" (Size S)",Regular Fit,"Our model is 5' 10""  tall and is wearing size S","15.5 "" (Size S)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/proenza-schouler-white-label-shirt-dress-day-dress-stone-blue-p1y21c00j-k11.html,Proenza Schouler White Label,SHIRT DRESS , Day dress,summer-dresses,Â£290.00,video overlay,--,--,Sweat,--,100% cotton,--,Dry clean only,--,--,--,--,Backless,Plain,--,P1Y21C00J-K11,Extra short,Elbow length,"36.0 "" (Size S)",Oversized,"Our model is 5' 9""  tall and is wearing size S",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/proenza-schouler-white-label-shirt-dress-day-dress-stone-blue-p1y21c00j-k11.html,Proenza Schouler White Label,SHIRT DRESS , Day dress,summer-dresses,Â£290.00,stone blue,--,--,Sweat,--,100% cotton,--,Dry clean only,--,--,--,--,Backless,Plain,--,P1Y21C00J-K11,Extra short,Elbow length,"36.0 "" (Size S)",Oversized,"Our model is 5' 9""  tall and is wearing size S",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/proenza-schouler-white-label-shirt-dress-day-dress-stone-blue-p1y21c00j-k11.html,Proenza Schouler White Label,SHIRT DRESS , Day dress,summer-dresses,Â£290.00,fern,--,--,Sweat,--,100% cotton,--,Dry clean only,--,--,--,--,Backless,Plain,--,P1Y21C00J-K11,Extra short,Elbow length,"36.0 "" (Size S)",Oversized,"Our model is 5' 9""  tall and is wearing size S",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
https://www.zalando.co.uk/moves-tansa-day-dress-black-mod21c07o-q11.html,Moves,TANSA , Day dress,summer-dresses,Â£64.99,black,--,--,Chiffon,--,100% polyester,100% polyester,"Machine wash at 40Â°C, do not tumble dry",Mandarin collar,--,--,Button,--,Print,"Belt included, slip",MOD21C07O-Q11,Calf-length,"24.5 "" (Size 8)","45.0 "" (Size 8)",Regular Fit,--,"14.0 "" (Size 8)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
